TransactionID,Date,StoreID,StoreType,ProductID,ProductName,Category,UnitsSold,UnitPrice,DiscountRate,SalesAmount,WasteUnits,WasteCost,IsWeekend
TX002230,2026-01-29,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.20,192.00,0,0.00,0
TX002231,2026-03-15,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.10,157.50,0,0.00,1
TX002232,2026-05-19,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,9,35.00,0.10,283.50,0,0.00,0
TX002233,2026-04-14,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,3,35.00,0.10,94.50,0,0.00,0
TX002234,2026-02-02,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,0
TX002235,2026-04-16,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.05,186.20,0,0.00,0
TX002236,2026-02-20,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,8,50.00,0.10,360.00,0,0.00,0
TX002237,2026-02-05,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,1,49.00,0.00,49.00,3,88.20,0
TX002238,2026-04-13,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,3,48.00,0.05,136.80,0,0.00,0
TX002239,2026-04-17,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,9,50.00,0.00,450.00,0,0.00,0
TX002240,2026-04-30,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,3,40.00,0.10,108.00,0,0.00,0
TX002241,2026-05-12,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,9,48.00,0.00,432.00,0,0.00,0
TX002242,2026-02-19,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,2,35.00,0.00,70.00,3,63.00,0
TX002243,2026-01-16,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.00,280.00,0,0.00,0
TX002244,2026-04-25,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,0.15,200.60,0,0.00,1
TX002245,2026-05-13,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,9,55.00,0.10,445.50,0,0.00,0
TX002246,2026-05-12,ST001_Siam,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,7,40.00,0.00,280.00,0,0.00,0
TX002247,2026-04-23,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,3,40.00,0.00,120.00,0,0.00,0
TX002248,2026-06-07,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.10,372.60,1,41.40,1
TX002249,2026-04-18,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,9,50.00,0.10,405.00,0,0.00,1
TX002250,2026-02-23,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,3,55.00,0.00,165.00,0,0.00,0
TX002251,2026-05-04,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,9,50.00,0.10,405.00,0,0.00,0
TX002252,2026-06-21,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.15,300.90,0,0.00,1
TX002253,2026-05-01,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,3,65.00,0.05,185.25,0,0.00,0
TX002254,2026-05-31,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.05,228.00,0,0.00,1
TX002255,2026-03-04,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.10,162.00,0,0.00,0
TX002256,2026-04-14,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.05,432.25,0,0.00,0
TX002257,2026-02-07,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.00,350.00,0,0.00,1
TX002258,2026-06-28,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,6,35.00,0.05,199.50,0,0.00,1
TX002259,2026-05-26,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.00,276.00,0,0.00,0
TX002260,2026-03-22,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,10,49.00,0.10,441.00,0,0.00,1
TX002261,2026-05-02,ST001_Siam,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.05,448.40,0,0.00,1
TX002262,2026-04-12,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,9,50.00,0.10,405.00,0,0.00,1
TX002263,2026-03-04,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,8,40.00,0.05,304.00,0,0.00,0
TX002264,2026-01-22,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.00,360.00,0,0.00,0
TX002265,2026-01-24,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.00,180.00,0,0.00,1
TX002266,2026-06-23,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,4,40.00,0.00,160.00,2,48.00,0
TX002267,2026-05-30,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.15,306.00,2,54.00,1
TX002268,2026-05-06,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.15,410.55,0,0.00,0
TX002269,2026-01-19,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,9,69.00,0.00,621.00,0,0.00,0
TX002270,2026-06-29,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,9,55.00,0.10,445.50,0,0.00,0
TX002271,2026-01-09,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.20,377.60,0,0.00,0
TX002272,2026-03-20,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.10,216.00,0,0.00,0
TX002273,2026-03-21,ST003_Silom,Express,PRD_BAK_004,Danish Apple,Bakery,1,50.00,0.00,50.00,2,60.00,1
TX002274,2026-01-31,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.10,346.50,0,0.00,1
TX002275,2026-03-23,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,11,50.00,0.20,440.00,0,0.00,0
TX002276,2026-06-14,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,,494.00,0,0.00,1
TX002277,2026-02-10,ST004_Ari,Supermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.05,237.50,2,60.00,0
TX002278,2026-02-17,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.10,259.20,0,0.00,0
TX002279,2026-04-26,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.20,377.60,0,0.00,1
TX002280,2026-05-26,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.00,180.00,0,0.00,0
TX002281,2026-05-05,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,0.00,160.00,0,0.00,0
TX002282,2026-02-21,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.00,196.00,0,0.00,1
TX002283,2026-03-29,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,9,59.00,0.05,504.45,0,0.00,1
TX002284,2026-02-24,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,7,59.00,0.20,330.40,0,0.00,0
TX002285,2026-05-10,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,1
TX002286,2026-04-22,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.05,182.40,0,0.00,0
TX002287,2026-01-12,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,2,59.00,0.00,118.00,0,0.00,0
TX002288,2026-04-17,ST004_Ari,Supermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,6,65.00,0.00,390.00,0,0.00,0
TX002289,2026-02-27,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.05,458.85,0,0.00,0
TX002290,2026-05-29,ST003_Silom,Express,PRD_PRD_003,Sweet Cherry Tomato,Produce,2,49.00,0.05,93.10,2,58.80,0
TX002291,2026-03-03,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,7,45.00,0.10,283.50,2,54.00,0
TX002292,2026-05-20,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,7,45.00,0.15,267.75,0,0.00,0
TX002293,2026-06-13,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,1,65.00,0.00,65.00,0,0.00,1
TX002294,2026-01-30,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.15,249.90,0,0.00,0
TX002295,2026-06-17,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.20,180.00,0,0.00,0
TX002296,2026-01-26,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,5,69.00,0.00,345.00,0,0.00,0
TX002297,2026-04-17,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.00,196.00,0,0.00,0
TX002298,2026-05-19,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,1,24.00,0
TX002299,2026-03-03,ST001_Siam,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,7,69.00,0.00,483.00,1,41.40,0
TX002300,2026-05-17,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,1
TX002301,2026-01-22,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.05,261.25,0,0.00,0
TX002302,2026-01-05,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,9,55.00,0.00,495.00,1,33.00,0
TX002303,2026-02-19,ST004_Ari,Supermarket,PRD_BEV_002,Organic Green Tea,Beverages,7,40.00,0.05,266.00,0,0.00,0
TX002304,2026-04-21,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,0
TX002305,2026-06-28,ST001_Siam,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,11,50.00,0.20,440.00,0,0.00,1
TX002306,2026-05-23,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.05,186.20,1,29.40,1
TX002307,2026-01-01,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,10,59.00,0.00,590.00,0,0.00,0
TX002308,2026-01-02,ST003_Silom,Express,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,3,48.00,0.00,144.00,2,57.60,0
TX002309,2026-06-01,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,7,48.00,0.10,302.40,0,0.00,0
TX002310,2026-03-29,ST001_Siam,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.00,455.00,0,0.00,1
TX002311,2026-04-19,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,1,45.00,0.00,45.00,1,27.00,1
TX002312,2026-03-08,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,9,40.00,0.05,342.00,0,0.00,1
TX002313,2026-01-20,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,,236.00,0,0.00,0
TX002314,2026-03-14,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,5,40.00,0.20,160.00,2,48.00,1
TX002315,2026-01-26,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.00,275.00,0,0.00,0
TX002316,2026-03-23,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,9,40.00,0.15,306.00,0,0.00,0
TX002317,2026-05-21,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,12,55.00,0.20,528.00,0,0.00,0
TX002318,2026-06-26,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.15,469.20,0,0.00,0
TX002319,2026-03-21,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.20,264.00,0,0.00,1
TX002320,2026-02-05,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,12,55.00,0.15,561.00,1,33.00,0
TX002321,2026-04-14,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,9,55.00,0.05,470.25,0,0.00,0
TX002322,2026-03-27,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,10,40.00,0.20,320.00,0,0.00,0
TX002323,2026-01-27,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.00,288.00,0,0.00,0
TX002324,2026-06-24,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.10,315.00,1,30.00,0
TX002325,2026-02-18,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.00,140.00,1,21.00,0
TX002326,2026-05-16,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,6,59.00,0.00,354.00,1,35.40,1
TX002327,2026-03-05,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.20,352.00,0,0.00,0
TX002328,2026-05-08,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.10,297.00,0,0.00,0
TX002329,2026-06-14,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.20,352.00,0,0.00,1
TX002330,2026-03-01,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.20,288.00,0,0.00,1
TX002331,2026-01-29,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,10,45.00,0.20,360.00,0,0.00,0
TX002332,2026-06-28,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.00,294.00,1,29.40,1
TX002333,2026-02-01,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,3,59.00,0.10,159.30,2,70.80,1
TX002334,2026-06-12,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,4,50.00,0.10,180.00,0,0.00,0
TX002335,2026-05-06,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.10,496.80,1,41.40,0
TX002336,2026-01-16,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.05,166.25,0,0.00,0
TX002337,2026-03-15,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.05,393.30,0,0.00,1
TX002338,2026-01-17,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,10,48.00,0.05,456.00,0,0.00,1
TX002339,2026-02-21,ST003_Silom,Express,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,4,48.00,0.10,172.80,0,0.00,1
TX002340,2026-03-02,ST004_Ari,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,6,49.00,0.00,294.00,0,0.00,0
TX002341,2026-06-14,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.05,261.25,0,0.00,1
TX002342,2026-06-18,ST005_Ladprao,Hypermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.20,441.60,0,0.00,0
TX002343,2026-01-28,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.05,393.30,0,0.00,0
TX002344,2026-06-07,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,0.00,140.00,0,0.00,1
TX002345,2026-01-01,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,5,45.00,0.05,213.75,0,0.00,0
TX002346,2026-05-04,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,2,40.00,0.00,80.00,0,0.00,0
TX002347,2026-04-19,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,5,69.00,0.15,293.25,0,0.00,1
TX002348,2026-05-25,ST003_Silom,Express,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.10,297.00,0,0.00,0
TX002349,2026-03-04,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,2,45.00,0.05,85.50,0,0.00,0
TX002350,2026-04-21,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,12,45.00,0.20,432.00,1,27.00,0
TX002351,2026-01-12,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.10,216.00,0,0.00,0
TX002352,2026-01-27,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,7,48.00,0.00,336.00,0,0.00,0
TX002353,2026-01-03,ST005_Ladprao,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,8,49.00,0.00,392.00,0,0.00,1
TX002354,2026-04-26,ST002_Sukhumvit,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.05,365.75,0,0.00,1
TX002355,2026-06-03,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,1,24.00,0
TX002356,2026-06-28,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.00,240.00,0,0.00,1
TX002357,2026-01-26,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.00,280.00,0,0.00,0
TX002358,2026-04-02,ST004_Ari,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,4,35.00,,140.00,2,42.00,0
TX002359,2026-03-12,ST002_Sukhumvit,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,6,40.00,0.00,240.00,1,24.00,0
TX002360,2026-02-20,ST002_Sukhumvit,Supermarket,PRD_PRD_001,Organic Avocado,Produce,6,69.00,0.10,372.60,0,0.00,0
TX002361,2026-06-08,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.00,180.00,0,0.00,0
TX002362,2026-03-18,ST004_Ari,Supermarket,PRD_BAK_003,Baguette Traditional,Bakery,4,40.00,,128.00,1,24.00,0
TX002363,2026-04-06,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,0
TX002364,2026-01-28,ST001_Siam,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,8,40.00,0.00,320.00,0,0.00,0
TX002365,2026-02-12,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.05,166.25,0,0.00,0
TX002366,2026-06-02,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,8,40.00,0.00,320.00,0,0.00,0
TX002367,2026-03-13,ST003_Silom,Express,PRD_PRD_001,Organic Avocado,Produce,4,69.00,0.15,234.60,0,0.00,0
TX002368,2026-01-06,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,4,49.00,0.05,186.20,0,0.00,0
TX002369,2026-01-30,ST002_Sukhumvit,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,6,45.00,0.00,270.00,0,0.00,0
TX002370,2026-01-29,ST005_Ladprao,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,10,48.00,0.10,432.00,0,0.00,0
TX002371,2026-05-13,ST002_Sukhumvit,Supermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,3,35.00,0.00,105.00,0,0.00,0
TX002372,2026-01-13,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.00,455.00,0,0.00,0
TX002373,2026-03-08,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,7,59.00,0.15,351.05,2,70.80,1
TX002374,2026-02-22,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,8,50.00,0.20,320.00,0,0.00,1
TX002375,2026-06-09,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.10,247.50,0,0.00,0
TX002376,2026-02-12,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,2,59.00,0.00,118.00,2,70.80,0
TX002377,2026-01-07,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.05,365.75,0,0.00,0
TX002378,2026-06-13,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.00,330.00,0,0.00,1
TX002379,2026-05-18,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.20,144.00,0,0.00,0
TX002380,2026-02-08,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,3,59.00,0.10,159.30,0,0.00,1
TX002381,2026-03-16,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,1,40.00,0.00,40.00,0,0.00,0
TX002382,2026-06-21,ST005_Ladprao,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,8,35.00,0.10,252.00,0,0.00,1
TX002383,2026-03-15,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,8,65.00,0.00,520.00,0,0.00,1
TX002384,2026-05-10,ST004_Ari,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,5,48.00,0.00,240.00,0,0.00,1
TX002385,2026-04-07,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,4,40.00,0.05,152.00,2,48.00,0
TX002386,2026-04-07,ST005_Ladprao,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,5,55.00,0.00,275.00,0,0.00,0
TX002387,2026-05-11,ST002_Sukhumvit,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,0.05,224.20,0,0.00,0
TX002388,2026-04-07,ST001_Siam,Hypermarket,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,0
TX002389,2026-02-23,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.15,291.55,0,0.00,0
TX002390,2026-01-05,ST005_Ladprao,Hypermarket,PRD_BEV_002,Organic Green Tea,Beverages,5,40.00,0.00,200.00,2,48.00,0
TX002391,2026-04-11,ST003_Silom,Express,PRD_DAI_002,Greek Yogurt Plain,Dairy,5,35.00,0.00,175.00,0,0.00,1
TX002392,2026-01-02,ST003_Silom,Express,PRD_BEV_002,Organic Green Tea,Beverages,6,40.00,0.05,228.00,0,0.00,0
TX002393,2026-03-05,ST005_Ladprao,Hypermarket,PRD_BAK_004,Danish Apple,Bakery,7,50.00,0.10,315.00,0,0.00,0
TX002394,2026-06-15,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.05,325.85,0,0.00,0
TX002395,2026-06-23,ST003_Silom,Express,PRD_BAK_003,Baguette Traditional,Bakery,7,40.00,0.15,238.00,0,0.00,0
TX002396,2026-03-20,ST004_Ari,Supermarket,PRD_PRD_001,Organic Avocado,Produce,8,69.00,0.00,552.00,0,0.00,0
TX002397,2026-05-16,ST004_Ari,Supermarket,PRD_BAK_004,Danish Apple,Bakery,5,50.00,0.00,250.00,0,0.00,1
TX002398,2026-01-22,ST004_Ari,Supermarket,PRD_BAK_001,Croissant Butter,Bakery,4,45.00,0.10,162.00,0,0.00,0
TX002399,2026-04-06,ST003_Silom,Express,PRD_BAK_001,Croissant Butter,Bakery,8,45.00,0.00,360.00,0,0.00,0
TX002400,2026-06-22,ST003_Silom,Express,PRD_PRD_002,Japanese Salad Mix,Produce,4,59.00,0.15,200.60,0,0.00,0
TX002401,2026-01-06,ST001_Siam,Hypermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,7,48.00,0.10,302.40,0,0.00,0
TX002402,2026-03-16,ST005_Ladprao,Hypermarket,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,7,65.00,0.00,455.00,0,0.00,0
TX002403,2026-05-09,ST005_Ladprao,Hypermarket,PRD_BAK_003,Baguette Traditional,Bakery,5,40.00,0.05,190.00,0,0.00,1
TX002404,2026-04-30,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,9,45.00,0.20,324.00,0,0.00,0
TX002405,2026-03-16,ST002_Sukhumvit,Supermarket,PRD_BAK_004,Danish Apple,Bakery,4,50.00,0.00,200.00,1,30.00,0
TX002406,2026-03-07,ST005_Ladprao,Hypermarket,PRD_PRD_002,Japanese Salad Mix,Produce,8,59.00,0.20,377.60,0,0.00,1
TX002407,2026-02-06,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,6,55.00,0.00,330.00,0,0.00,0
TX002408,2026-02-01,ST005_Ladprao,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,7,45.00,0.15,267.75,0,0.00,1
TX002409,2026-01-24,ST002_Sukhumvit,Supermarket,PRD_DAI_001,Fresh Milk Pasteurized 1L,Dairy,6,48.00,0.00,288.00,0,0.00,1
TX002410,2026-04-15,ST001_Siam,Hypermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,8,55.00,0.00,440.00,0,0.00,0
TX002411,2026-05-10,ST004_Ari,Supermarket,PRD_PRD_002,Japanese Salad Mix,Produce,9,59.00,0.10,477.90,0,0.00,1
TX002412,2026-05-15,ST001_Siam,Hypermarket,PRD_BAK_001,Croissant Butter,Bakery,9,45.00,0.00,405.00,2,54.00,0
TX002413,2026-03-27,ST004_Ari,Supermarket,PRD_BAK_002,Whole Wheat Bread,Bakery,7,55.00,0.15,327.25,0,0.00,0
TX002414,2026-01-04,ST002_Sukhumvit,Supermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,3,49.00,0.05,139.65,0,0.00,1
TX002415,2026-06-02,ST001_Siam,Hypermarket,PRD_PRD_003,Sweet Cherry Tomato,Produce,7,49.00,0.00,343.00,0,0.00,0
TX002416,2026-04-11,ST003_Silom,Express,PRD_BEV_001,Cold Pressed Orange Juice,Beverages,4,65.00,0.05,247.00,0,0.00,1
